organisation_id,name,org_type,state,suburb,postcode,latitude,longitude,sa2_code,sa2_name,sa3_code,sa3_name,lga_code,lga_name,median_rent_weekly,youth_pct,overseas_born_pct,seifa_irsad_score,seifa_irsad_decile,seifa_label,sunshine_hours_yr,car_jail_score,car_free_commute_pct,wfh_pct,pedal_path_pct,night_economy_pct,knowledge_worker_pct,student_bubble_pct,renter_republic_pct,vertical_city_pct,housing_stress_ratio,fresh_energy_pct,community_glue_pct,non_english_home_pct,global_mix_score,car_jail_score_norm,car_free_commute_pct_norm,wfh_pct_norm,pedal_path_pct_norm,night_economy_pct_norm,knowledge_worker_pct_norm,student_bubble_pct_norm,renter_republic_pct_norm,vertical_city_pct_norm,housing_stress_ratio_norm,fresh_energy_pct_norm,community_glue_pct_norm,global_mix_score_norm,qualification_density,grad_capture_rate,professional_job_pct,stem_field_pct,income_growth_signal,employment_rate,mortgage_stress_pct,qualification_density_norm,grad_capture_rate_norm,professional_job_pct_norm,stem_field_pct_norm,income_growth_signal_norm,employment_rate_norm,mortgage_stress_pct_norm,social_scene_score,food_scene_pct,entertainment_pct,healthcare_access_pct,education_hub_pct,retail_density_pct,civic_services_pct,knowledge_hub_pct,job_gravity_ratio,social_scene_score_norm,food_scene_pct_norm,entertainment_pct_norm,healthcare_access_pct_norm,education_hub_pct_norm,retail_density_pct_norm,civic_services_pct_norm,knowledge_hub_pct_norm,job_gravity_ratio_norm,uni_town_index,just_one_more_degree,low_income_youth_pct,sharehouse_capital,bank_of_mum_and_dad,peter_pan_index,adulting_score,dink_potential,singles_scene,first_job_energy,side_hustle_generation,promotion_pipeline,startup_dreamer_density,uni_town_index_norm,low_income_youth_pct_norm,sharehouse_capital_norm,first_job_energy_norm,side_hustle_generation_norm,promotion_pipeline_norm,startup_dreamer_density_norm,bank_of_mum_and_dad_norm,peter_pan_index_norm,adulting_score_norm,singles_scene_norm,dink_potential_norm,just_one_more_degree_norm,ramen_economy_score,ramen_economy_score_norm,delayed_adulting_score,delayed_adulting_score_norm,all_nighter_index,all_nighter_index_norm,rent_forever_index,rent_forever_index_norm,nightlife_index,nightlife_index_norm,digital_nomad_potential,digital_nomad_potential_norm,flat_white_density,flat_white_density_norm,global_youth_hub,global_youth_hub_norm
189,Macquarie University,University/Higher Education Institution,NSW,Macquarie University,2109.0,-33.7823262,151.0978524,126021723,Eastwood,12602.0,Ryde - Hunters Hill,16700.0,Ryde,450.0,11.0,46.9,1084.0,9.0,Established & Affluent,1992.0,13.1,66.8,43.0,2.8,7.5,36.8,16.2,38.7,27.9,59.1,16.7,12.7,64.1,55.5,13.1,66.8,43.0,2.8,7.5,36.8,16.2,38.7,27.9,59.1,16.7,12.7,55.5,64.9,64.0,50.2,40.6,29.7,53.9,43.2,64.9,64.0,50.2,40.6,29.7,53.9,43.2,11.6,10.7,0.9,24.8,11.6,11.2,6.7,13.5,1.024,11.6,10.7,0.9,24.8,11.6,11.2,6.7,13.5,40.3,14.1,17.4,75.9,10.2,18.1,9.1,52.2,45.6,72.3,90.0,31.1,52.2,19.0,14.1,75.9,10.2,90.0,31.1,52.2,19.0,18.1,9.1,52.2,72.3,45.6,17.4,43.6,43.6,40.4,40.4,11.8,11.8,29.7,29.7,6.4,6.4,31.1,31.1,14.4,14.4,24.6,24.6
66793,Magill College Sydney,Registered Training Organisation,NSW,Sydney,2000.0,-33.8772784,151.2049042,117031645,Sydney (South) - Haymarket,11703.0,Sydney Inner City,17200.0,Sydney,620.0,16.3,65.9,1083.0,9.0,Established & Affluent,1992.0,57.1,91.3,32.5,19.3,27.2,24.9,17.8,73.8,99.1,75.7,37.2,6.6,55.0,60.4,57.1,91.3,32.5,19.3,27.2,24.9,17.8,73.8,99.1,75.7,37.2,6.6,60.4,57.2,68.4,40.3,30.4,26.0,56.4,41.3,57.2,68.4,40.3,30.4,26.0,56.4,41.3,9.1,7.2,1.9,2.6,5.1,3.7,22.2,31.6,9.011,9.1,7.2,1.9,2.6,5.1,3.7,22.2,31.6,71.7,14.9,28.1,59.3,28.7,1.4,0.6,44.8,34.6,77.4,87.8,41.8,38.4,17.1,14.9,59.3,28.7,87.8,41.8,38.4,17.1,1.4,0.6,44.8,77.4,34.6,28.1,50.3,50.3,60.0,60.0,22.5,22.5,51.4,51.4,12.1,12.1,29.7,29.7,18.6,18.6,51.2,51.2
11708,Major Training Services,Registered Training Organisation,NSW,QUEENSCLIFF,2096.0,-33.7816822,151.2793568,122031429,Freshwater - Brookvale,12203.0,Warringah,15990.0,Northern Beaches,600.0,10.4,18.6,1141.0,10.0,Established & Affluent,1992.0,6.6,67.2,46.8,3.9,7.4,36.4,12.7,36.3,50.8,46.3,17.3,16.7,10.1,14.4,6.6,67.2,46.8,3.9,7.4,36.4,12.7,36.3,50.8,46.3,17.3,16.7,14.4,57.9,79.8,53.9,34.9,47.8,69.9,50.8,57.9,79.8,53.9,34.9,47.8,69.9,50.8,8.2,6.7,1.6,8.8,7.3,20.6,1.7,11.1,2.693,8.2,6.7,1.6,8.8,7.3,20.6,1.7,11.1,54.3,9.1,12.9,40.0,10.9,7.9,4.5,66.2,59.1,80.2,95.6,24.8,54.4,21.9,9.1,40.0,10.9,95.6,24.8,54.4,21.9,7.9,4.5,66.2,80.2,59.1,12.9,29.7,29.7,42.5,42.5,10.0,10.0,26.9,26.9,5.2,5.2,31.4,31.4,13.2,13.2,9.2,9.2
86094,MAKE UP SCHOOL SYDNEY,Registered Training Organisation,NSW,Rockdale,2216.0,-33.9534558067,151.1378320131,119041381,Rockdale - Banksia,11904.0,Kogarah - Rockdale,10500.0,Bayside (NSW),460.0,12.9,35.2,1013.0,6.0,Grounded & Real,1992.0,17.4,65.4,27.8,3.2,11.4,31.1,17.7,43.0,59.3,57.9,19.8,7.2,61.1,48.2,17.4,65.4,27.8,3.2,11.4,31.1,17.7,43.0,59.3,57.9,19.8,7.2,48.2,52.3,67.2,33.5,37.8,21.9,57.0,24.7,52.3,67.2,33.5,37.8,21.9,57.0,24.7,9.0,7.9,1.1,11.7,4.5,16.2,9.5,11.4,1.053,9.0,7.9,1.1,11.7,4.5,16.2,9.5,11.4,40.7,14.4,18.7,42.5,16.1,11.1,5.7,54.6,48.6,59.9,90.1,41.3,36.6,11.6,14.4,42.5,16.1,90.1,41.3,36.6,11.6,11.1,5.7,54.6,59.9,48.6,18.7,34.4,34.4,39.7,39.7,14.6,14.6,32.9,32.9,6.8,6.8,23.4,23.4,10.3,10.3,21.6,21.6
85865,Malwa College of Australia,ELICOS/Foundation,NSW,PARRAMATTA,2150.0,-33.812608,151.0009402,125041717,Parramatta - North,12504.0,Parramatta,16260.0,Parramatta,450.0,11.0,73.6,1087.0,9.0,Established & Affluent,1992.0,33.2,84.7,53.3,3.9,6.8,44.1,16.5,74.8,95.8,40.2,34.6,7.5,69.9,71.8,33.2,84.7,53.3,3.9,6.8,44.1,16.5,74.8,95.8,40.2,34.6,7.5,71.8,73.1,58.8,57.0,55.3,43.8,66.0,13.7,73.1,58.8,57.0,55.3,43.8,66.0,13.7,3.5,2.9,0.7,6.5,9.1,4.6,35.9,23.3,13.073,3.5,2.9,0.7,6.5,9.1,4.6,35.9,23.3,77.1,14.1,22.4,42.2,19.9,1.3,0.7,65.9,54.8,52.2,87.0,27.0,59.1,28.2,14.1,42.2,19.9,87.0,27.0,59.1,28.2,1.3,0.7,65.9,52.2,54.8,22.4,44.5,44.5,49.0,49.0,11.6,11.6,51.5,51.5,3.5,3.5,40.2,40.2,18.1,18.1,38.6,38.6
13247,Management Consultancy International Pty Ltd,Registered Training Organisation,NSW,SYDNEY,2000.0,-33.8658308,151.2083595,117031644,Sydney (North) - Millers Point,11703.0,Sydney Inner City,17200.0,Sydney,640.0,10.0,38.0,1166.0,10.0,Established & Affluent,1992.0,50.4,90.8,54.7,16.0,10.9,34.2,14.0,65.6,92.8,42.4,31.9,13.2,27.8,32.9,50.4,90.8,54.7,16.0,10.9,34.2,14.0,65.6,92.8,42.4,31.9,13.2,32.9,68.2,67.8,64.6,29.2,52.4,64.0,47.4,68.2,67.8,64.6,29.2,52.4,64.0,47.4,5.0,3.7,1.3,2.6,1.9,3.4,4.6,63.6,114.467,5.0,3.7,1.3,2.6,1.9,3.4,4.6,63.6,100.0,11.6,25.0,39.9,15.2,2.1,1.0,61.3,41.7,80.5,93.0,24.7,59.6,26.8,11.6,39.9,15.2,93.0,24.7,59.6,26.8,2.1,1.0,61.3,80.5,41.7,25.0,39.8,39.8,53.8,53.8,12.4,12.4,45.0,45.0,5.3,5.3,50.8,50.8,31.4,31.4,18.1,18.1
85489,Management Institute Australia Pty Ltd,Registered Training Organisation,NSW,Granville,2142.0,-33.83046,151.01203,125031481,Granville - Clyde,12503.0,Merrylands - Guildford,16260.0,Parramatta,420.0,16.0,36.1,932.0,3.0,Hustle Suburb,1992.0,15.8,61.4,23.2,1.8,10.2,31.0,17.4,46.9,38.8,66.8,16.6,6.2,69.5,52.8,15.8,61.4,23.2,1.8,10.2,31.0,17.4,46.9,38.8,66.8,16.6,6.2,52.8,44.8,60.6,28.0,37.1,13.6,44.5,16.9,44.8,60.6,28.0,37.1,13.6,44.5,16.9,8.5,3.9,4.6,6.7,10.9,9.1,8.0,5.8,1.328,8.5,3.9,4.6,6.7,10.9,9.1,8.0,5.8,44.1,14.1,13.7,46.3,13.9,14.2,6.5,48.8,44.2,58.3,86.4,40.0,32.1,9.4,14.1,46.3,13.9,86.4,40.0,32.1,9.4,14.2,6.5,48.8,58.3,44.2,13.7,36.9,36.9,39.7,39.7,13.8,13.8,35.1,35.1,6.2,6.2,20.0,20.0,6.4,6.4,27.5,27.5
12526,MAP Training Pty Ltd,Registered Training Organisation,NSW,SOUTH GRAFTON,2460.0,-29.7478536,152.8875203,104011081,Grafton Surrounds,10401.0,Clarence Valley,11730.0,Clarence Valley,300.0,9.3,4.6,916.0,2.0,Hustle Suburb,1992.0,1.6,29.6,12.6,2.9,8.6,27.2,3.9,12.1,0.5,54.3,9.3,15.3,1.5,3.0,1.6,29.6,12.6,2.9,8.6,27.2,3.9,12.1,0.5,54.3,9.3,15.3,3.0,16.6,55.1,28.4,32.0,11.6,43.2,5.7,16.6,55.1,28.4,32.0,11.6,43.2,5.7,8.2,7.1,1.0,5.0,12.0,3.4,17.2,3.6,0.859,8.2,7.1,1.0,5.0,12.0,3.4,17.2,3.6,37.8,1.6,6.3,37.5,1.7,11.7,6.1,44.1,41.0,73.3,90.0,36.6,23.8,5.1,1.6,37.5,1.7,90.0,36.6,23.8,5.1,11.7,6.1,44.1,73.3,41.0,6.3,17.8,17.8,29.0,29.0,6.2,6.2,8.8,8.8,5.6,5.6,14.5,14.5,5.3,5.3,2.0,2.0
66646,Marine Rescue NSW,Registered Training Organisation,NSW,Cronulla,2230.0,-34.0732753,151.1481937,128011604,Cronulla - Kurnell - Bundeena,12801.0,Cronulla - Miranda - Caringbah,17150.0,Sutherland,500.0,10.3,8.1,1088.0,9.0,Established & Affluent,1992.0,6.9,57.5,36.3,3.2,7.1,33.0,12.8,35.7,57.3,44.5,16.7,14.0,5.6,6.8,6.9,57.5,36.3,3.2,7.1,33.0,12.8,35.7,57.3,44.5,16.7,14.0,6.8,41.3,83.2,44.6,39.5,42.7,62.7,38.4,41.3,83.2,44.6,39.5,42.7,62.7,38.4,16.4,14.5,1.9,8.7,7.9,7.9,2.9,13.0,1.11,16.4,14.5,1.9,8.7,7.9,7.9,2.9,13.0,41.5,8.2,13.6,34.7,8.8,11.2,5.5,66.5,54.8,81.4,96.4,24.5,46.8,14.6,8.2,34.7,8.8,96.4,24.5,46.8,14.6,11.2,5.5,66.5,81.4,54.8,13.6,27.7,27.7,42.0,42.0,10.0,10.0,26.5,26.5,7.8,7.8,27.4,27.4,14.0,14.0,4.0,4.0
67402,Maritime & Safety Training NSW,Registered Training Organisation,NSW,Woy Woy,2256.0,-33.4843275,151.324933,102011042,Woy Woy - Blackwall,10201.0,Gosford,11650.0,Central Coast (NSW),380.0,9.4,11.1,946.0,3.0,Hustle Suburb,1992.0,13.3,55.4,29.8,2.6,9.3,32.6,8.4,35.3,6.2,59.2,12.2,11.4,5.7,8.4,13.3,55.4,29.8,2.6,9.3,32.6,8.4,35.3,6.2,59.2,12.2,11.4,8.4,29.2,78.6,32.4,38.0,22.0,46.3,16.5,29.2,78.6,32.4,38.0,22.0,46.3,16.5,11.9,11.4,0.5,29.7,9.5,16.4,5.5,7.3,1.386,11.9,11.4,0.5,29.7,9.5,16.4,5.5,7.3,44.7,4.8,11.6,46.6,4.7,16.5,9.0,56.0,49.1,77.2,90.2,30.9,31.4,9.4,4.8,46.6,4.7,90.2,30.9,31.4,9.4,16.5,9.0,56.0,77.2,49.1,11.6,30.1,30.1,39.1,39.1,8.9,8.9,24.5,24.5,7.1,7.1,23.2,23.2,9.4,9.4,5.0,5.0
66833,Maritime Employees Training Ltd,Registered Training Organisation,NSW,SYDNEY,2000.0,-33.8701708,151.2052661,117031644,Sydney (North) - Millers Point,11703.0,Sydney Inner City,17200.0,Sydney,640.0,10.0,38.0,1166.0,10.0,Established & Affluent,1992.0,50.4,90.8,54.7,16.0,10.9,34.2,14.0,65.6,92.8,42.4,31.9,13.2,27.8,32.9,50.4,90.8,54.7,16.0,10.9,34.2,14.0,65.6,92.8,42.4,31.9,13.2,32.9,68.2,67.8,64.6,29.2,52.4,64.0,47.4,68.2,67.8,64.6,29.2,52.4,64.0,47.4,5.0,3.7,1.3,2.6,1.9,3.4,4.6,63.6,114.467,5.0,3.7,1.3,2.6,1.9,3.4,4.6,63.6,100.0,11.6,25.0,39.9,15.2,2.1,1.0,61.3,41.7,80.5,93.0,24.7,59.6,26.8,11.6,39.9,15.2,93.0,24.7,59.6,26.8,2.1,1.0,61.3,80.5,41.7,25.0,39.8,39.8,53.8,53.8,12.4,12.4,45.0,45.0,5.3,5.3,50.8,50.8,31.4,31.4,18.1,18.1
66811,Maritime Training School,Registered Training Organisation,NSW,Cabarita,2137.0,-33.8419141,151.1208865,120011383,Concord - Mortlake - Cabarita,12001.0,Canada Bay,11520.0,Canada Bay,600.0,10.6,18.8,1113.0,10.0,Established & Affluent,1992.0,6.7,62.5,44.2,1.8,6.5,36.0,14.6,29.6,43.4,56.8,12.8,12.8,32.2,25.5,6.7,62.5,44.2,1.8,6.5,36.0,14.6,29.6,43.4,56.8,12.8,12.8,25.5,54.0,74.2,53.4,36.0,42.0,58.9,49.4,54.0,74.2,53.4,36.0,42.0,58.9,49.4,10.2,7.9,2.3,16.2,13.6,7.4,1.8,15.0,0.744,10.2,7.9,2.3,16.2,13.6,7.4,1.8,15.0,35.7,11.4,11.6,56.4,3.9,22.3,12.1,59.7,51.2,73.2,93.7,27.6,56.0,19.2,11.4,56.4,3.9,93.7,27.6,56.0,19.2,22.3,12.1,59.7,73.2,51.2,11.6,33.5,33.5,35.6,35.6,10.6,10.6,23.6,23.6,5.6,5.6,31.7,31.7,14.0,14.0,9.5,9.5
13429,Mark McGaw Institute of Sports Science,Registered Training Organisation,NSW,SYDNEY,2000.0,-33.8695419,151.2043789,117031644,Sydney (North) - Millers Point,11703.0,Sydney Inner City,17200.0,Sydney,640.0,10.0,38.0,1166.0,10.0,Established & Affluent,1992.0,50.4,90.8,54.7,16.0,10.9,34.2,14.0,65.6,92.8,42.4,31.9,13.2,27.8,32.9,50.4,90.8,54.7,16.0,10.9,34.2,14.0,65.6,92.8,42.4,31.9,13.2,32.9,68.2,67.8,64.6,29.2,52.4,64.0,47.4,68.2,67.8,64.6,29.2,52.4,64.0,47.4,5.0,3.7,1.3,2.6,1.9,3.4,4.6,63.6,114.467,5.0,3.7,1.3,2.6,1.9,3.4,4.6,63.6,100.0,11.6,25.0,39.9,15.2,2.1,1.0,61.3,41.7,80.5,93.0,24.7,59.6,26.8,11.6,39.9,15.2,93.0,24.7,59.6,26.8,2.1,1.0,61.3,80.5,41.7,25.0,39.8,39.8,53.8,53.8,12.4,12.4,45.0,45.0,5.3,5.3,50.8,50.8,31.4,31.4,18.1,18.1
11213,Marrickville Community Training Centre Inc,Registered Training Organisation,NSW,FAIRFIELD,2165.0,-33.8738518,150.9538373,127021515,Fairfield,12702.0,Fairfield,12850.0,Fairfield,367.0,12.6,26.5,828.0,1.0,Hustle Suburb,1992.0,19.0,50.8,22.1,2.2,6.6,25.7,11.9,58.2,46.6,81.0,10.2,4.7,65.6,46.0,19.0,50.8,22.1,2.2,6.6,25.7,11.9,58.2,46.6,81.0,10.2,4.7,46.0,30.6,72.1,23.0,35.2,9.3,28.7,13.4,30.6,72.1,23.0,35.2,9.3,28.7,13.4,8.0,7.2,0.8,22.1,12.6,16.4,10.8,8.6,1.963,8.0,7.2,0.8,22.1,12.6,16.4,10.8,8.6,49.7,9.9,9.8,75.6,2.1,36.7,18.2,41.2,36.7,68.7,83.8,29.4,33.5,10.1,9.9,75.6,2.1,83.8,29.4,33.5,10.1,36.7,18.2,41.2,68.7,36.7,9.8,48.6,48.6,43.0,43.0,9.2,9.2,39.7,39.7,4.9,4.9,18.8,18.8,8.6,8.6,15.9,15.9
66616,Master Builders Association of New South Wales Pty LTD,Registered Training Organisation,NSW,Baulkham Hills,2153.0,-33.7338038,150.9572349,115011291,Baulkham Hills (West) - Bella Vista,11501.0,Baulkham Hills,17420.0,The Hills,610.0,12.9,30.5,1140.0,10.0,Established & Affluent,1992.0,2.2,63.0,44.7,0.9,5.3,37.1,16.7,17.6,10.5,60.2,12.7,14.0,38.3,34.4,2.2,63.0,44.7,0.9,5.3,37.1,16.7,17.6,10.5,60.2,12.7,14.0,34.4,59.7,73.6,53.8,42.3,42.5,62.2,47.3,59.7,73.6,53.8,42.3,42.5,62.2,47.3,4.0,3.5,0.5,20.7,4.0,20.3,2.9,18.2,4.718,4.0,3.5,0.5,20.7,4.0,20.3,2.9,18.2,62.4,13.5,9.9,64.7,4.7,35.3,17.0,48.9,44.4,75.8,93.3,29.5,58.1,16.4,13.5,64.7,4.7,93.3,29.5,58.1,16.4,35.3,17.0,48.9,75.8,44.4,9.9,33.0,33.0,32.7,32.7,11.0,11.0,17.2,17.2,3.1,3.1,33.3,33.3,12.7,12.7,18.8,18.8
17309,Masters in Building Training,Registered Training Organisation,NSW,ST PETERS,2044.0,-33.9154951,151.1738856,117021328,Sydenham - Tempe - St Peters,11702.0,Marrickville - Sydenham - Petersham,14170.0,Inner West,630.0,8.8,17.2,1116.0,10.0,Established & Affluent,1992.0,15.0,76.6,49.8,4.7,9.1,36.6,11.5,36.5,21.5,51.1,21.4,12.0,17.3,17.2,15.0,76.6,49.8,4.7,9.1,36.6,11.5,36.5,21.5,51.1,21.4,12.0,17.2,62.4,76.7,55.3,32.0,41.8,69.6,46.3,62.4,76.7,55.3,32.0,41.8,69.6,46.3,7.3,5.4,1.9,2.9,5.8,24.5,5.8,7.9,2.487,7.3,5.4,1.9,2.9,5.8,24.5,5.8,7.9,53.1,8.9,22.3,45.9,23.0,7.4,4.0,53.9,47.8,82.7,90.3,23.3,57.4,25.9,8.9,45.9,23.0,90.3,23.3,57.4,25.9,7.4,4.0,53.9,82.7,47.8,22.3,31.3,31.3,47.4,47.4,10.3,10.3,26.5,26.5,5.5,5.5,31.4,31.4,13.1,13.1,7.2,7.2
86363,MASTERS REAL ESTATE ACADEMY PTY LTD,Registered Training Organisation,NSW,MACQUARIE PARK,2113.0,-33.7788,151.1216,126021500,Macquarie Park - Marsfield,12602.0,Ryde - Hunters Hill,16700.0,Ryde,470.0,14.2,48.1,1090.0,9.0,Established & Affluent,1992.0,18.3,74.8,48.3,4.1,7.6,40.3,26.4,51.4,55.0,52.2,26.4,12.9,52.9,50.5,18.3,74.8,48.3,4.1,7.6,40.3,26.4,51.4,55.0,52.2,26.4,12.9,50.5,69.3,58.6,54.5,43.5,34.5,59.7,29.2,69.3,58.6,54.5,43.5,34.5,59.7,29.2,3.0,2.5,0.5,12.6,9.6,6.0,4.4,13.9,8.03,3.0,2.5,0.5,12.6,9.6,6.0,4.4,13.9,70.1,24.1,22.5,80.3,14.7,5.5,2.8,67.1,55.2,70.8,87.8,28.5,61.6,23.3,24.1,80.3,14.7,87.8,28.5,61.6,23.3,5.5,2.8,67.1,70.8,55.2,22.5,52.7,52.7,45.6,45.6,17.0,17.0,41.4,41.4,3.5,3.5,34.2,34.2,13.2,13.2,32.6,32.6
67679,Maturana Enterprises Pty Ltd,Registered Training Organisation,NSW,Dapto,2530.0,-34.4932149,150.7952301,107011131,Dapto - Avondale,10701.0,Dapto - Port Kembla,18450.0,Wollongong,390.0,12.0,8.8,940.0,3.0,Hustle Suburb,1992.0,6.4,36.8,16.5,1.2,8.1,31.6,10.5,23.7,2.3,58.2,10.4,10.1,4.6,6.7,6.4,36.8,16.5,1.2,8.1,31.6,10.5,23.7,2.3,58.2,10.4,10.1,6.7,21.1,85.1,23.6,46.2,23.3,52.2,11.4,21.1,85.1,23.6,46.2,23.3,52.2,11.4,13.4,13.0,0.4,20.9,12.9,16.3,5.5,5.5,0.964,13.4,13.0,0.4,20.9,12.9,16.3,5.5,5.5,39.5,5.9,9.9,48.5,2.8,16.9,8.7,62.6,57.5,73.9,91.1,31.3,26.8,6.5,5.9,48.5,2.8,91.1,31.3,26.8,6.5,16.9,8.7,62.6,73.9,57.5,9.9,27.6,27.6,33.5,33.5,9.3,9.3,18.4,18.4,7.2,7.2,17.9,17.9,8.3,8.3,5.0,5.0
13637,Maxis Solutions,Registered Training Organisation,NSW,LIVERPOOL,2170.0,-33.919737,150.9246548,127031731,Liverpool - East,12703.0,Liverpool,14900.0,Liverpool,380.0,12.0,39.7,905.0,2.0,Hustle Suburb,1992.0,18.3,55.7,24.2,5.3,6.5,31.8,9.6,69.6,91.2,54.4,19.5,5.5,64.9,52.3,18.3,55.7,24.2,5.3,6.5,31.8,9.6,69.6,91.2,54.4,19.5,5.5,52.3,39.6,62.9,29.8,34.4,17.5,44.9,8.0,39.6,62.9,29.8,34.4,17.5,44.9,8.0,3.3,3.2,0.1,51.1,6.5,8.1,15.3,6.8,4.562,3.3,3.2,0.1,51.1,6.5,8.1,15.3,6.8,61.9,7.8,15.7,55.5,5.7,9.4,4.8,63.3,49.9,55.7,86.7,28.8,35.5,8.3,7.8,55.5,5.7,86.7,28.8,35.5,8.3,9.4,4.8,63.3,55.7,49.9,15.7,44.9,44.9,43.7,43.7,8.0,8.0,45.6,45.6,3.3,3.3,20.9,20.9,6.1,6.1,22.7,22.7
67808,MAXWELL TRAINING PTY LIMITED,Registered Training Organisation,NSW,WARABROOK,2304.0,-32.8904577,151.7166335,111031227,Mayfield - Warabrook,11103.0,Newcastle,15900.0,Newcastle,380.0,11.3,6.5,982.0,5.0,Grounded & Real,1992.0,9.7,46.6,24.2,3.2,9.5,39.5,13.7,39.3,5.8,46.9,16.9,12.3,5.9,6.2,9.7,46.6,24.2,3.2,9.5,39.5,13.7,39.3,5.8,46.9,16.9,12.3,6.2,40.6,82.1,37.7,35.3,25.6,59.4,9.1,40.6,82.1,37.7,35.3,25.6,59.4,9.1,6.9,5.4,1.5,18.3,5.6,7.5,2.6,13.2,2.527,6.9,5.4,1.5,18.3,5.6,7.5,2.6,13.2,53.4,10.5,20.9,56.2,14.8,7.2,3.6,61.6,52.7,79.2,91.3,34.9,43.3,10.7,10.5,56.2,14.8,91.3,34.9,43.3,10.7,7.2,3.6,61.6,79.2,52.7,20.9,36.4,36.4,44.4,44.4,11.6,11.6,29.1,29.1,5.5,5.5,25.6,25.6,9.8,9.8,3.5,3.5
86033,MBC Future Solutions Pty. Ltd.,Registered Training Organisation,NSW,TAMWORTH,2340.0,-31.0974,150.8937,110041204,Tamworth - West,11004.0,Tamworth - Gunnedah,17310.0,Tamworth,290.0,15.0,3.1,810.0,1.0,Hustle Suburb,1992.0,8.8,22.8,5.7,1.4,9.5,22.3,3.7,46.3,0.6,43.9,15.6,7.5,2.1,2.6,8.8,22.8,5.7,1.4,9.5,22.3,3.7,46.3,0.6,43.9,15.6,7.5,2.6,12.4,68.6,14.8,33.6,10.7,48.2,4.7,12.4,68.6,14.8,33.6,10.7,48.2,4.7,3.4,1.4,1.9,2.6,4.4,6.8,3.3,1.7,4.949,3.4,1.4,1.9,2.6,4.4,6.8,3.3,1.7,63.1,1.1,6.0,38.8,5.6,10.1,5.0,46.9,41.1,78.4,82.3,26.7,11.7,4.6,1.1,38.8,5.6,82.3,26.7,11.7,4.6,10.1,5.0,46.9,78.4,41.1,6.0,29.6,29.6,43.4,43.4,6.6,6.6,29.3,29.3,4.3,4.3,9.9,9.9,2.6,2.6,2.2,2.2
13710,MBH Management Pty Ltd,Registered Training Organisation,NSW,HURSTVILLE,2220.0,-33.9653791,151.1043508,119031664,Hurstville - Central,11903.0,Hurstville,12930.0,Georges River,460.0,15.8,61.8,1001.0,6.0,Grounded & Real,1992.0,25.5,74.5,26.9,5.4,12.9,34.0,22.6,58.1,85.6,63.4,27.4,6.0,82.2,72.0,25.5,74.5,26.9,5.4,12.9,34.0,22.6,58.1,85.6,63.4,27.4,6.0,72.0,61.1,57.4,33.0,38.5,17.4,55.7,18.7,61.1,57.4,33.0,38.5,17.4,55.7,18.7,9.3,9.0,0.4,22.7,8.5,21.0,5.8,14.6,2.252,9.3,9.0,0.4,22.7,8.5,21.0,5.8,14.6,51.7,19.0,22.1,40.3,16.6,7.1,3.2,57.0,50.7,55.0,90.5,41.5,36.2,10.9,19.0,40.3,16.6,90.5,41.5,36.2,10.9,7.1,3.2,57.0,55.0,50.7,22.1,40.3,40.3,43.2,43.2,17.8,17.8,43.9,43.9,7.4,7.4,25.2,25.2,11.5,11.5,46.5,46.5
67479,MCCORRY INSTITUTE PTY. LTD.,Registered Training Organisation,NSW,CAMPBELLTOWN,2560.0,-34.0686304,150.8128574,123021437,Campbelltown - Woodbine,12302.0,Campbelltown (NSW),11500.0,Campbelltown (NSW),390.0,13.6,19.4,961.0,4.0,Hustle Suburb,1992.0,11.0,51.7,25.5,1.9,7.3,31.7,12.6,43.5,27.7,52.4,16.1,8.2,28.6,24.0,11.0,51.7,25.5,1.9,7.3,31.7,12.6,43.5,27.7,52.4,16.1,8.2,24.0,36.2,73.4,30.4,36.1,22.0,52.1,17.8,36.2,73.4,30.4,36.1,22.0,52.1,17.8,9.3,8.4,0.9,31.4,7.5,17.9,7.6,5.4,3.919,9.3,8.4,0.9,31.4,7.5,17.9,7.6,5.4,59.7,9.8,11.5,57.7,5.5,13.8,7.0,60.7,52.2,69.4,89.9,27.2,34.8,8.9,9.8,57.7,5.5,89.9,27.2,34.8,8.9,13.8,7.0,60.7,69.4,52.2,11.5,37.9,37.9,39.5,39.5,10.0,10.0,31.1,31.1,5.5,5.5,20.9,20.9,7.6,7.6,12.6,12.6
