organisation_id,name,org_type,state,suburb,postcode,latitude,longitude,sa2_code,sa2_name,sa3_code,sa3_name,lga_code,lga_name
66121,Active Training,Registered Training Organisation,SA,Norwood,5067.0,-34.9226711,138.6239705,401051017,Norwood (SA),40105,Norwood - Payneham - St Peters,45290,Norwood Payneham and St Peters
729,Adelaide Central School of Art,Higher Education Institutions,SA,GLENSIDE,5065.0,-34.9432365,138.6263568,401031013,Toorak Gardens,40103,Burnside,40700,Burnside
11744,Adelaide College of Divinity,Higher Education Institutions,SA,BROOKLYN PARK,5032.0,-34.9318129,138.5483488,404031106,Lockleys,40403,West Torrens,48410,West Torrens
66936,Adelaide College of Technical Education,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9248092,138.5999855,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
85028,Adelaide Culinary Institute,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.924117,138.601694,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
66127,Adelaide Institute of Business and Technology Pty Ltd,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9230627,138.6042063,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
66223,ADELAIDE INSTITUTE OF HAIR & BEAUTY PTY LTD,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.902264,138.5683885,404011093,Hindmarsh - Brompton,40401,Charles Sturt,41060,Charles Sturt
86016,Adelaide Institute of Higher Education,Higher Education Institutions,SA,Adelaide,5000.0,-34.923052186,138.6042033421,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
66128,Adelaide Truck Training Centre,Registered Training Organisation,SA,Wingfield,5013.0,-34.8482235,138.5640569,404021102,The Parks,40402,Port Adelaide - West,45890,Port Adelaide Enfield
66100,AFTC Training,Registered Training Organisation,SA,Greenwith,5125.0,-34.765313,138.7219463,402051050,Greenwith,40205,Tea Tree Gully,47700,Tea Tree Gully
85161,AIBTE,Registered Training Organisation,SA,CHRISTIES BEACH,5165.0,-35.1381982,138.4714503,403041074,Christies Beach,40304,Onkaparinga,45340,Onkaparinga
85203,Aimpoint RPL Pty Ltd,Registered Training Organisation,SA,GAWLER,5118.0,-34.5974242226,138.7493719238,402011026,Gawler - South,40201,Gawler - Two Wells,42030,Gawler
715,Alliance College,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9258998,138.6034597,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
12556,Allstaff Training Consultants Pty Ltd,Registered Training Organisation,SA,Adelaide,5000.0,-34.9238756971,138.5973723178,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
66230,AMA(SA) Training,Registered Training Organisation,SA,NORTH ADELAIDE,5006.0,-34.9093567,138.5952627,401011002,North Adelaide,40101,Adelaide City,40070,Adelaide
86480,ANA Institute of Education Pty Ltd,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9241974,138.5954787,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
67504,Animals on Course Pty Ltd as Trustee for Animals on Course Unit Trust,Registered Training Organisation,SA,Yattalunga,5114.0,-34.6785864,138.7709764,402021033,One Tree Hill,40202,Playford,45680,Playford
66098,ARO Educational Services Pty Ltd,Registered Training Organisation,SA,Bridgewater,5155.0,-35.0092284,138.7612284,401021004,Aldgate - Stirling,40102,Adelaide Hills,40120,Adelaide Hills
67632,Asbestos and You Pty Ltd,Registered Training Organisation,SA,Bowden,5007.0,-34.9027493,138.5818562,404011093,Hindmarsh - Brompton,40401,Charles Sturt,41060,Charles Sturt
12424,ASC Training & Development,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9233642,138.5972779,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
67177,Aspen College,Registered Training Organisation,SA,Adelaide,5000.0,-34.8475487,138.605026,402031036,Enfield - Blair Athol,40203,Port Adelaide - East,45890,Port Adelaide Enfield
10268,ATEC - Adelaide Training and Employment Centre,Registered Training Organisation,SA,OTTOWAY,5013.0,-34.8502369,138.5411167,404021101,Port Adelaide,40402,Port Adelaide - West,45890,Port Adelaide Enfield
85327,ATLAS EDUCATION PTY LTD,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9331927157,138.6005694367,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
66229,Auctus Training Institute,Registered Training Organisation,SA,PAYNEHAM,5070.0,-34.8965557,138.6395627,401051018,Payneham - Felixstow,40105,Norwood - Payneham - St Peters,45290,Norwood Payneham and St Peters
67635,AusHealth Work,Registered Training Organisation,SA,Underdale,5032.0,-34.917773,138.5533112,404031106,Lockleys,40403,West Torrens,48410,West Torrens
67924,Australasian Fire & Safety,Registered Training Organisation,SA,MORPHETT VALE,5162.0,-35.1338761,138.5413045,403041084,Morphett Vale - East,40304,Onkaparinga,45340,Onkaparinga
66132,Australian Adelaide International College Pty Ltd,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.92575,138.60474,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
67168,Australian Business & Culinary Institute,Registered Training Organisation,SA,Adelaide,5000.0,-37.6457166,145.0494883,209041431,Epping - East,20904,Whittlesea - Wallan,27070,Whittlesea
84579,Australian Chiropractic College,Higher Education Institutions,SA,Adelaide,5000.0,-34.9247965,138.5964171,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
67638,Australian Civil & Mining Training Pty Ltd,Registered Training Organisation,SA,OSBORNE,5017.0,-34.7896404,138.5048664,404021100,North Haven,40402,Port Adelaide - West,45890,Port Adelaide Enfield
66336,Australian College of Laser Therapy,Registered Training Organisation,SA,Parkside,5063.0,-34.9447252,138.6076505,401071024,Unley - Parkside,40107,Unley,47980,Unley
67869,Australian Fisheries Academy,Registered Training Organisation,SA,Port Adelaide,5015.0,-34.8422968,138.5057378,404021101,Port Adelaide,40402,Port Adelaide - West,45890,Port Adelaide Enfield
67639,Australian Hotels Association (South Australian Branch),Registered Training Organisation,SA,Adelaide,5000.0,-34.924744,138.6072,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
85926,Australian Institute of Advanced Technologies,Higher Education Institutions,SA,Adelaide,5000.0,-34.9241150739,138.6016918686,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
66436,Australian Institute of Body Arts,Registered Training Organisation,SA,Athol Park,5012.0,-34.8609188,138.5408627,404011097,Woodville - Cheltenham,40401,Charles Sturt,41060,Charles Sturt
13163,Australian Institute of Business Pty Ltd,Higher Education Institutions,SA,ADELAIDE,5000.0,-34.925029,138.5985455,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
13567,Australian Institute of Social Relations,Registered Training Organisation,SA,HINDMARSH,5007.0,-34.9053081,138.5701679,404011093,Hindmarsh - Brompton,40401,Charles Sturt,41060,Charles Sturt
85900,Australian Institute of Work-integrated Education and Research (AIWER),Registered Training Organisation,SA,Regency Park,5010.0,-34.87278,138.56859,404021102,The Parks,40402,Port Adelaide - West,45890,Port Adelaide Enfield
18135,Australian Nursing and Midwifery Federation (SA Branch),Other,SA,Ridleyton,5008.0,-34.88941,138.5713413,404011093,Hindmarsh - Brompton,40401,Charles Sturt,41060,Charles Sturt
13542,Australian Tourism College and Recruitment Centre,Registered Training Organisation,SA,RENOWN PARK,5008.0,-34.8869629,138.5703251,404011093,Hindmarsh - Brompton,40401,Charles Sturt,41060,Charles Sturt
86472,AUSTRALIAN TRADE SKILLS COLLEGE,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9275657,138.5954356,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
85120,AUSTRALIAN VIRTUS INSTITUTE,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.924117,138.601694,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
12443,Australian Workplace Training Pty Ltd,Registered Training Organisation,SA,ELIZABETH,5112.0,-34.718551,138.6665013,402021030,Elizabeth,40202,Playford,45680,Playford
13490,Australis College,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9256,138.6001,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
85450,Automotive International College,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.923925398,138.6021770863,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
66106,AWC Business Solutions,Registered Training Organisation,SA,Heathpool,5068.0,-34.9300497,138.6486196,401051017,Norwood (SA),40105,Norwood - Payneham - St Peters,45290,Norwood Payneham and St Peters
67910,BABCOCK PTY LTD,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9270919,138.596691,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
66756,BAE Systems Australia Ltd,Registered Training Organisation,SA,Edinburgh,5111.0,-34.721508,138.6552317,402041048,Salisbury North,40204,Salisbury,47140,Salisbury
66411,BARBERY THE CRAFT OF A BARBER ACADEMY,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9228975,138.5964183,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
66117,Bedford Phoenix Incorporated,Registered Training Organisation,SA,Panorama,5041.0,-34.9920314,138.5941085,403031070,Panorama,40303,Mitcham,44340,Mitcham
84940,BEE PREPARED TRAINING & DEVELOPMENT,Registered Training Organisation,SA,MOUNT BARKER,5251.0,-35.078106,138.8705201,401021007,Mount Barker,40102,Adelaide Hills,44550,Mount Barker
12297,BJ Network Consulting Australia,Registered Training Organisation,SA,WINGFIELD,5013.0,-34.8477815,138.5461595,404021102,The Parks,40402,Port Adelaide - West,45890,Port Adelaide Enfield
85139,Boston International Pty Ltd,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9248424,138.5961823,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
66959,Bridgestone Australia Ltd,Registered Training Organisation,SA,Eastwood,5063.0,-34.9408067,138.6170417,401031013,Toorak Gardens,40103,Burnside,40700,Burnside
85451,Brookside International College Pty Ltd,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9241352915,138.6013754953,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
84944,Bushwood Training Academy Pty. Ltd.,Registered Training Organisation,SA,MELROSE PARK,5039.0,-34.9909554,138.5785031,403031068,Colonel Light Gardens,40303,Mitcham,44340,Mitcham
13391,Career Boss,Registered Training Organisation,SA,NURIOOTPA,5355.0,-34.4799808,138.9921639,405011114,Nuriootpa,40501,Barossa,40310,Barossa
12748,Carey Training Pty Ltd,Registered Training Organisation,SA,HILTON,5033.0,-34.9322826,138.5696661,404031108,Richmond (SA),40403,West Torrens,48410,West Torrens
13221,Carnegie Mellon University in Australia,University/Higher Education Institution,SA,ADELAIDE,5000.0,-34.9281238,138.6008756,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
17354,CEG - Training Partnerships,Registered Training Organisation,SA,WHYALLA NORRIE,5608.0,-33.0335211,137.5317168,406011136,Whyalla,40601,Eyre Peninsula and South West,48540,Whyalla
66109,Celtic Training,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9274087,138.6054956,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
65785,Centacare Catholic Family Services,Registered Training Organisation,SA,Adelaide,5000.0,-34.9289903,138.6020716,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
13720,Centre for Creative Photography,Registered Training Organisation,SA,MARLESTON,5033.0,-34.9424677,138.5694491,404031107,Plympton,40403,West Torrens,48410,West Torrens
66112,Child Care Services Training,Registered Training Organisation,SA,Salisbury Downs,5108.0,-34.7760362,138.6288054,402041046,Salisbury,40204,Salisbury,47140,Salisbury
64390,City of Salisbury-,Other,SA,Salisbury,5108.0,-34.7620842,138.6455412,402041046,Salisbury,40204,Salisbury,47140,Salisbury
68088,Civil Contractors Federation (SA),Registered Training Organisation,SA,THEBARTON,5031.0,-34.9130781,138.5658293,404031108,Richmond (SA),40403,West Torrens,48410,West Torrens
68087,Clayton Education Group Pty LTD,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9248092,138.5999855,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
65774,Clip Joint Education,Registered Training Organisation,SA,Adelaide,5000.0,-34.9246413,138.6022056,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
13569,Colour Cosmetica Academy Pty Ltd,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9234392,138.6086815,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
67012,Complete Hospitality Training Skills,Registered Training Organisation,SA,Torrensville,5031.0,-34.924172,138.556051,404031108,Richmond (SA),40403,West Torrens,48410,West Torrens
12501,Construction Industry Training Centre Inc,Registered Training Organisation,SA,REGENCY PARK,5010.0,-34.8663407,138.5707321,404021102,The Parks,40402,Port Adelaide - West,45890,Port Adelaide Enfield
67597,Corporate Health Group,Registered Training Organisation,SA,MILE END,5031.0,-34.9237996,138.5722408,404031108,Richmond (SA),40403,West Torrens,48410,West Torrens
66118,Courtesy Driving School,Registered Training Organisation,SA,WINGFIELD,5013.0,-34.8453204,138.550499,404021102,The Parks,40402,Port Adelaide - West,45890,Port Adelaide Enfield
67647,CRANAPLUS INCORPORATED,Registered Training Organisation,SA,Dudley Park,5008.0,-34.8846499,138.5763544,404021102,The Parks,40402,Port Adelaide - West,45890,Port Adelaide Enfield
86049,DEVS College Pty Ltd,Registered Training Organisation,SA,MANNINGHAM,5086.0,-34.8749,138.6196,402031038,Windsor Gardens,40203,Port Adelaide - East,45890,Port Adelaide Enfield
66102,Drakes Supermarkets,Registered Training Organisation,SA,Torrensville,5031.0,-34.9246278,138.5619572,404031108,Richmond (SA),40403,West Torrens,48410,West Torrens
66120,Durban International College,Registered Training Organisation,SA,Adelaide,5000.0,-34.9242018,138.5980536,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
12448,Educational Services and Consultants Pty Ltd,Registered Training Organisation,SA,GLOBE DERBY PARK,5110.0,-34.7961103,138.5887467,402041039,Dry Creek - North,40204,Salisbury,47140,Salisbury
85070,ELC Training Australia Pty Ltd,Registered Training Organisation,SA,STIRLING,5152.0,-35.0048423,138.7154955,401021004,Aldgate - Stirling,40102,Adelaide Hills,40120,Adelaide Hills
85151,EMAC PRO PTY LTD,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9260017,138.6010818,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
86544,EMERGSG Pty Ltd,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.935814,138.5892589,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
66143,Empowerdance Pty Ltd,Registered Training Organisation,SA,EDWARDSTOWN,5039.0,-34.973498,138.572882,403021058,Edwardstown,40302,Marion,44060,Marion
17561,Enable College,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9275209,138.5978355,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
16191,Enhance Training and Recruitment,Registered Training Organisation,SA,FULLARTON,5063.0,-34.9498002,138.630689,401071024,Unley - Parkside,40107,Unley,47980,Unley
67634,Enterprise Risk Management Solutions Pty Ltd,Registered Training Organisation,SA,Wayville,5034.0,-34.9421074,138.5885584,401071023,Goodwood - Millswood,40107,Unley,47980,Unley
12589,EQUALS International (Aust) Pty Ltd,Higher Education Institutions,SA,ADELAIDE,5000.0,-34.9248353,138.596554,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
86525,Evolve Business Services Pty Ltd,Registered Training Organisation,SA,CAMPBELLTOWN,5074.0,-34.8774,138.6601,401041015,Paradise - Newton,40104,Campbelltown (SA),40910,Campbelltown (SA)
13164,Eynesbury College,Higher Education Institutions,SA,ADELAIDE,5000.0,-34.9308309,138.5982968,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
86359,FAP AUSTRALIA PTY LTD,Registered Training Organisation,SA,SALISBURY,5108.0,-34.7625,138.644,402041046,Salisbury,40204,Salisbury,47140,Salisbury
12230,FCTA - Building Careers,Registered Training Organisation,SA,HOLDEN HILL,5088.0,-34.8465102,138.6734756,402051052,Hope Valley - Modbury,40205,Tea Tree Gully,47700,Tea Tree Gully
13766,Ferguson Project Management Services Pty Ltd,Registered Training Organisation,SA,PARKSIDE,5063.0,-34.9429909,138.6191489,401071024,Unley - Parkside,40107,Unley,47980,Unley
67386,Fire and Rescue Australia Training Pty Ltd,Registered Training Organisation,SA,Somerton Park,5044.0,-34.9934655,138.5103958,403011057,Glenelg (SA),40301,Holdfast Bay,42600,Holdfast Bay
67912,First Aid Certification and Training ,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9359132,138.590923,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
66144,Firstaidpro,Registered Training Organisation,SA,MORPHETT VALE,5162.0,-35.1063043,138.5267336,403041084,Morphett Vale - East,40304,Onkaparinga,45340,Onkaparinga
10940,Flight Training Adelaide Pty Ltd,Registered Training Organisation,SA,PARAFIELD,5106.0,-34.7884101,138.6364315,402041042,Parafield,40204,Salisbury,47140,Salisbury
702,Flinders University,University/Higher Education Institution,SA,BEDFORD PARK,5042.0,-35.0167774,138.5683977,403021061,Mitchell Park,40302,Marion,44060,Marion
68095,Forklift Quality Training Pty Ltd,Registered Training Organisation,SA,WINGFIELD,5013.0,-34.8473594,138.5685882,404021102,The Parks,40402,Port Adelaide - West,45890,Port Adelaide Enfield
66134,Fulcrum People Pty Ltd,Registered Training Organisation,SA,West Lakes Shore,5020.0,-34.8674152,138.4793721,404011096,West Lakes,40401,Charles Sturt,41060,Charles Sturt
12591,Fusion Business Solutions Pty Ltd,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9256793,138.5979641,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
13799,G&L Heavy Vehicle Driving Centre,Registered Training Organisation,SA,WINGFIELD,5013.0,-34.8370971,138.5466286,404021102,The Parks,40402,Port Adelaide - West,45890,Port Adelaide Enfield
66152,Gateway Business College,Higher Education Institutions,SA,Adelaide,5000.0,-33.8754052,151.1025839,120031678,Burwood (NSW),12003,Strathfield - Burwood - Ashfield,11300,Burwood
85159,GENESIS INTERNATIONAL COLLEGE,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9275266,138.5978629,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
66474,GLOBAL INTERNATIONAL COLLEGE,Registered Training Organisation,SA,ADELAIDE,5000.0,-34.9258904,138.6033824,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
